id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
154,1,154,DESC. CONTRIB. ASSISTENCIAL - SINDMAN,575,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. CONTRIB. ASSISTENCIAL - SINDMAN"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 575}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1,155,DESC. VA NAO UTILIZADO MES ANTERIOR,577,9243-,VERIFICAR ,-,"Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto",,,,,"{""202501"": ""DESC. VA NAO UTILIZADO MES ANTERIOR"", ""__EMPTY"": ""9243-"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto"", ""Competencia"": 577}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,156,DESC. VALE LANCHE NAO UTILIZADO,578,9243-,OK,-,0,,,,,"{""202501"": ""DESC. VALE LANCHE NAO UTILIZADO"", ""__EMPTY"": ""9243-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 578}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1,157,DESC. FALTAS (DIAS) MES ANTERIOR,579,9209-Faltas ou atrados,VERIFICAR ,-,Natureza da Rubrica sujerida - 9207 - Faltas ,,,,,"{""202501"": ""DESC. FALTAS (DIAS) MES ANTERIOR"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9207 - Faltas "", ""Competencia"": 579}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,158,INDENIZACAO ARTº 480,580,6904-Multa prevista no art. 480 da CLT,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""INDENIZACAO ARTº 480"", ""__EMPTY"": ""6904-Multa prevista no art. 480 da CLT"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 580}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1,159,DESC. CONTRIB. COL. LAB. SINTACLUNS,582,9232-Contribuição Sindical – Assistencial,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. CONTRIB. COL. LAB. SINTACLUNS"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 582}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1,160,DESC. MENS. SINDICAL,584,9231-Contribuição Sindical – Associativa,OK,-,0,,,,,"{""202501"": ""DESC. MENS. SINDICAL"", ""__EMPTY"": ""9231-Contribuição Sindical – Associativa"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 584}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,161,DESC. CONTRIB. CONFEDERATIVA,587,9233-Contribuição sindical – Confederativa,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. CONTRIB. CONFEDERATIVA"", ""__EMPTY"": ""9233-Contribuição sindical – Confederativa"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 587}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,162,DESC. CONTRIB. COLABORATIVA LABORAL,591,9232-Contribuição Sindical – Assistencial,OK,-,0,,,,,"{""202501"": ""DESC. CONTRIB. COLABORATIVA LABORAL"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 591}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,163,DESC. CONTRIB. ASSISTENCIAL,592,9232-Contribuição Sindical – Assistencial,OK,-,0,,,,,"{""202501"": ""DESC. CONTRIB. ASSISTENCIAL"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 592}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,164,DESC. CONTRIB. NEGOCIAL,595,9233-Contribuição sindical – Confederativa,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. CONTRIB. NEGOCIAL"", ""__EMPTY"": ""9233-Contribuição sindical – Confederativa"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 595}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,165,DESC. I.N.S.S. S/13º SALARIO,596,9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. I.N.S.S. S/13º SALARIO"", ""__EMPTY"": ""9201-Contribuição Previdenciária"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 596}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,166,DESC. D.S.R. S/FALTAS (DIAS) MES ANTERIOR,597,1002-Descanso semanal remunerado - DSR,VERIFICAR ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI ",,,,,"{""202501"": ""DESC. D.S.R. S/FALTAS (DIAS) MES ANTERIOR"", ""__EMPTY"": ""1002-Descanso semanal remunerado - DSR"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024  - Verificar também bloco na rescisão  no GI "", ""Competencia"": 597}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,167,DESC H.E PAGO MAIOR,599,1003-Horas extraordinárias,OK,-,0,,,,,"{""202501"": ""DESC H.E PAGO MAIOR"", ""__EMPTY"": ""1003-Horas extraordinárias"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 599}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,168,DESC. ACIDENTE DE TRABALHO (F.G.T.S.),600,9932-Auxílio acidente do acidentário,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. ACIDENTE DE TRABALHO (F.G.T.S.)"", ""__EMPTY"": ""9932-Auxílio acidente do acidentário"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 600}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1,169,DESC. ASSIST. ODONTO. DEPENDENTE,605,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASSIST. ODONTO. DEPENDENTE"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 605}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,170,DESC. ASSIST. MEDICA,607,9219-Desconto de assistência médica ou odontológica,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. ASSIST. MEDICA"", ""__EMPTY"": ""9219-Desconto de assistência médica ou odontológica"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 607}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,171,DESC. VT NAO UTILIZADO MES ANTERIOR,610,9216-Desconto de vale-transporte,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. VT NAO UTILIZADO MES ANTERIOR"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 610}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,172,DESC. VALE ALIMENTACAO - CCT,611,9243-,VERIFICAR ,-,"Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto",,,,,"{""202501"": ""DESC. VALE ALIMENTACAO - CCT"", ""__EMPTY"": ""9243-"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto"", ""Competencia"": 611}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,173,DESC. PENSAO ALIMENTICIA SALARIO,612,9213-Pensão alimentícia,OK,-,0,,,,,"{""202501"": ""DESC. PENSAO ALIMENTICIA SALARIO"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 612}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,174,DESC. EMPRESTIMO BV,614,9254-Empréstimos consignados – desconto,OK,-,0,,,,,"{""202501"": ""DESC. EMPRESTIMO BV"", ""__EMPTY"": ""9254-Empréstimos consignados – desconto"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 614}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,175,DESC. ASS. MÉDICA DEP.,619,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASS. MÉDICA DEP."", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 619}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,176,DESC. BB DETAL,621,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. BB DETAL"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 621}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,177,DESC. VT NAO UTILIZADO MÊS ANTERIOR,622,9216-Desconto de vale-transporte,#N/D,#N/D,#N/D,,,,,"{""202501"": ""DESC. VT NAO UTILIZADO MÊS ANTERIOR"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""#N/D"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""#N/D"", ""Competencia"": 622}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,178,DESC. ATRASO/FALTA HORAS MES ANTERIOR,626,9209-Faltas ou atrados,OK,-,0,,,,,"{""202501"": ""DESC. ATRASO/FALTA HORAS MES ANTERIOR"", ""__EMPTY"": ""9209-Faltas ou atrados"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 626}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,179,DESC. ADIANT. NORMAL(DENTRO DO MES),627,9200-Desconto de Adiantamentos,OK,-,0,,,,,"{""202501"": ""DESC. ADIANT. NORMAL(DENTRO DO MES)"", ""__EMPTY"": ""9200-Desconto de Adiantamentos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 627}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,180,DESC. ASSIST. ODONT. SINTACLUNS,631,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASSIST. ODONT. SINTACLUNS"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 631}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,181,DESC. CONT.. COLAB. LAB. CABINEIROS,632,9232-Contribuição Sindical – Assistencial,OK,-,0,,,,,"{""202501"": ""DESC. CONT.. COLAB. LAB. CABINEIROS"", ""__EMPTY"": ""9232-Contribuição Sindical – Assistencial"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 632}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,182,DESC. ASSIST. ODONT. DEP. SINTACLUNS,638,9299-Outros descontos,VERIFICAR,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador",,,,,"{""202501"": ""DESC. ASSIST. ODONT. DEP. SINTACLUNS"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9911 Valor não relativo a vencimento ou desconto, relativo à assistência prestada por serviço médico ou odontológico, próprio da empresa ou por ela conveniado, como benefício ao trabalhador"", ""Competencia"": 638}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,183,DESC. I.N.S.S. (FÉRIAS),641,9201-Contribuição Previdenciária,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. I.N.S.S. (FÉRIAS)"", ""__EMPTY"": ""9201-Contribuição Previdenciária"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 641}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,184,DESCONTO DE 2 VIA VT,645,0-Não Informado,VERIFICAR,#N/D,Natureza da Rubrica sujerida - 9299 - Outros Descontos ,,,,,"{""202501"": ""DESCONTO DE 2 VIA VT"", ""__EMPTY"": ""0-Não Informado"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9299 - Outros Descontos "", ""Competencia"": 645}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,185,DESC. EMPRESTIMO ZIPDIN,647,9254-Empréstimos consignados – desconto,OK,-,0,,,,,"{""202501"": ""DESC. EMPRESTIMO ZIPDIN"", ""__EMPTY"": ""9254-Empréstimos consignados – desconto"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 647}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,186,DESC. PENSAO ALIMENTICIA SALARIO,655,9213-Pensão alimentícia,OK,-,0,,,,,"{""202501"": ""DESC. PENSAO ALIMENTICIA SALARIO"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 655}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,187,DESC. PENSAO ALIMENTICIA S/13º SALARIO,656,9213-Pensão alimentícia,OK,-,"Verificar a incidencias , está sem incidencia IRRF ",,,,,"{""202501"": ""DESC. PENSAO ALIMENTICIA S/13º SALARIO"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar a incidencias , está sem incidencia IRRF "", ""Competencia"": 656}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,188,DESC. PENSAO ALIMENTICIA EM FERIAS,657,9213-Pensão alimentícia,OK,-,"Verificar a incidencias , está sem incidencia IRRF ",,,,,"{""202501"": ""DESC. PENSAO ALIMENTICIA EM FERIAS"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar a incidencias , está sem incidencia IRRF "", ""Competencia"": 657}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,189,DESC. PENSAO ALIM S/ Férias,658,9213-Pensão alimentícia,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. PENSAO ALIM S/ Férias"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 658}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,190,DESC. PENSAO ALIMENTICIA ACORDO,659,9213-Pensão alimentícia,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""DESC. PENSAO ALIMENTICIA ACORDO"", ""__EMPTY"": ""9213-Pensão alimentícia"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 659}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,191,DESC. VALE ALIMENTACAO MES ANTERIOR,664,9243-,VERIFICAR ,-,"Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto",,,,,"{""202501"": ""DESC. VALE ALIMENTACAO MES ANTERIOR"", ""__EMPTY"": ""9243-"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 9241 Alimentação em ticket ou cartão, vinculada ao PAT - Desconto"", ""Competencia"": 664}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,192,ADIC. NOTURNO C/39%,669,1205-Adicional noturno,OK,-,0,,,,,"{""202501"": ""ADIC. NOTURNO C/39%"", ""__EMPTY"": ""1205-Adicional noturno"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 669}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,193,ADIC. NOTURNO C/39%,670,1205-Adicional noturno,OK,-,0,,,,,"{""202501"": ""ADIC. NOTURNO C/39%"", ""__EMPTY"": ""1205-Adicional noturno"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 670}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,194,DESC. VALE-TRANSPORTE NAO UTILIZADO,671,9216-Desconto de vale-transporte,OK,-,0,,,,,"{""202501"": ""DESC. VALE-TRANSPORTE NAO UTILIZADO"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 671}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,195,DESC. VALE-TRANSPORTE 6%,672,9216-Desconto de vale-transporte,OK,-,0,,,,,"{""202501"": ""DESC. VALE-TRANSPORTE 6%"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 672}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,196,DESC. CARTAO BHBUS / OTIMO,673,9299-Outros descontos,OK,-,0,,,,,"{""202501"": ""DESC. CARTAO BHBUS / OTIMO"", ""__EMPTY"": ""9299-Outros descontos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 673}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,197,ADIC. NOTURNO C/20%,684,1205-Adicional noturno,OK,-,0,,,,,"{""202501"": ""ADIC. NOTURNO C/20%"", ""__EMPTY"": ""1205-Adicional noturno"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 684}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,198,DESC. ADIANTAMENTO DE SALARIO,685,0-Não Informado,VERIFICAR,#N/D,Natureza da Rubrica sujerida - 5501 Adiantamento de salário,,,,,"{""202501"": ""DESC. ADIANTAMENTO DE SALARIO"", ""__EMPTY"": ""0-Não Informado"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 5501 Adiantamento de salário"", ""Competencia"": 685}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,199,DESC. VT DIF CCT,689,9216-Desconto de vale-transporte,OK,-,0,,,,,"{""202501"": ""DESC. VT DIF CCT"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 689}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,200,DESC. VA E VR DIF CCT,690,9243-,OK,-,0,,,,,"{""202501"": ""DESC. VA E VR DIF CCT"", ""__EMPTY"": ""9243-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 690}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,201,DESC. ANTECIPACAO VT,691,9216-Desconto de vale-transporte,OK,-,0,,,,,"{""202501"": ""DESC. ANTECIPACAO VT"", ""__EMPTY"": ""9216-Desconto de vale-transporte"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 691}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
