id,cruzamento_upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb,raw_data,created_at
12104,11,654,855,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 855, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12105,11,655,856,,21,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 856, ""Cód. FGTS"": 11, ""Cód. INSS"": 21, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12106,11,656,889,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 889, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12107,11,657,891,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 891, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12108,11,658,892,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 892, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12109,11,659,966,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 966, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12110,11,660,967,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 967, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12111,11,661,898,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 898, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12112,11,662,970,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 970, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12113,11,663,972,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 972, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12114,11,664,973,,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 973, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12115,11,665,974,,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 974, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12116,11,666,977,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 977, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12117,11,667,978,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 978, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12118,11,668,983,,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 983, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12119,11,669,984,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 984, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12120,11,670,985,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 985, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12121,11,671,986,,0,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 986, ""Cód. FGTS"": 12, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12122,11,672,987,,11,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 987, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12123,11,673,988,,11,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 988, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12124,11,674,1041,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1041, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12125,11,675,1042,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1042, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12126,11,676,1043,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1043, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12127,11,677,1044,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1044, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12128,11,678,1045,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1045, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12129,11,679,1046,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1046, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12130,11,680,1047,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1047, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12131,11,681,1048,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1048, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12132,11,682,1049,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1049, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12133,11,683,1050,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1050, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12134,11,684,1051,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1051, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12135,11,685,1052,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1052, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12136,11,686,1053,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1053, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12137,11,687,1054,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1054, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12138,11,688,1055,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1055, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12139,11,689,1056,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1056, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12140,11,690,1057,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1057, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12141,11,691,1058,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1058, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12142,11,692,1059,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1059, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12143,11,693,1060,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1060, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12144,11,694,1061,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1061, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12145,11,695,1062,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1062, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12146,11,696,1063,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1063, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12147,11,697,1064,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1064, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12148,11,698,1065,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1065, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12149,11,699,1066,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1066, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12150,11,700,1067,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1067, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12151,11,701,1068,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1068, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12152,11,702,1069,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1069, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12153,11,703,1070,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1070, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12154,11,704,1071,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1071, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12155,11,705,1072,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1072, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12156,11,706,1073,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1073, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12157,11,707,1074,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1074, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12158,11,708,1075,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1075, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12159,11,709,1076,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1076, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12160,11,710,1077,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1077, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12161,11,711,1078,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1078, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12162,11,712,1079,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1079, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12163,11,713,1080,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1080, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12164,11,714,1081,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1081, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12165,11,715,1082,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1082, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12166,11,716,1083,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1083, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12167,11,717,1084,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1084, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12168,11,718,1085,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1085, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12169,11,719,1086,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1086, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12170,11,720,1087,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1087, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12171,11,721,1088,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1088, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12172,11,722,1089,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1089, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12173,11,723,1090,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1090, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12174,11,724,1091,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1091, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12175,11,725,1092,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1092, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12176,11,726,1093,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1093, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12177,11,727,1094,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1094, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12178,11,728,1095,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1095, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12179,11,729,1096,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1096, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12180,11,730,1097,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1097, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12181,11,731,1098,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1098, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12182,11,732,1099,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1099, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12183,11,733,1100,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1100, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12184,11,734,1101,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1101, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12185,11,735,1102,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1102, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12186,11,736,1103,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1103, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12187,11,737,1104,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1104, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12188,11,738,1105,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1105, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12189,11,739,1106,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1106, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12190,11,740,1107,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1107, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12191,11,741,1108,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1108, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 13}",2026-03-27 16:02:12.212327
12192,11,742,1109,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1109, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12193,11,743,1110,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1110, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12194,11,744,1111,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1111, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12195,11,745,990,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 990, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12196,11,746,991,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 991, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12197,11,747,992,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 992, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12198,11,748,993,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 993, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12199,11,749,994,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 994, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12200,11,750,995,,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 995, ""Cód. FGTS"": 11, ""Cód. INSS"": 11, ""Cód. IRRF"": 11}",2026-03-27 16:02:12.212327
12201,11,751,996,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 996, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
12202,11,752,1008,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""Código"": 1008, ""Cód. FGTS"": 0, ""Cód. INSS"": 0, ""Cód. IRRF"": 9}",2026-03-27 16:02:12.212327
